order_id,customer_id,promotion_id,order_date,order_status,shipping_address,billing_address,discount_amount,shipping_charge,order_total_amount
46205,4809,19.0,2026-08-07,Delivered,"H.No. 615, Chopra Marg, Panipat 258803","H.No. 615, Chopra Marg, Panipat 258803",193.32,0.0,1169.06
46206,4809,,2026-08-21,Delivered,"H.No. 615, Chopra Marg, Panipat 258803","H.No. 615, Chopra Marg, Panipat 258803",0.0,0.0,5464.08
46207,4809,,2026-08-26,Delivered,"H.No. 615, Chopra Marg, Panipat 258803","H.No. 615, Chopra Marg, Panipat 258803",0.0,0.0,6412.26
46208,4809,,2026-08-26,Delivered,"H.No. 615, Chopra Marg, Panipat 258803","H.No. 615, Chopra Marg, Panipat 258803",0.0,0.0,1510.6
46209,4809,,2026-08-28,Delivered,"H.No. 615, Chopra Marg, Panipat 258803","H.No. 615, Chopra Marg, Panipat 258803",0.0,0.0,1240.53
46210,4809,,2026-08-31,Delivered,"H.No. 615, Chopra Marg, Panipat 258803","H.No. 615, Chopra Marg, Panipat 258803",0.0,0.0,1345.97
46211,4810,,2024-11-02,Delivered,"66, Kapur Circle, Bhimavaram 579972","66, Kapur Circle, Bhimavaram 579972",0.0,0.0,1834.35
46212,4810,17.0,2024-11-04,Delivered,"66, Kapur Circle, Bhimavaram 579972","66, Kapur Circle, Bhimavaram 579972",1203.49,0.0,1815.79
46213,4810,,2024-11-24,Delivered,"66, Kapur Circle, Bhimavaram 579972","66, Kapur Circle, Bhimavaram 579972",0.0,0.0,5434.73
46214,4810,3.0,2024-12-12,delivered,"66, Kapur Circle, Bhimavaram 579972","66, Kapur Circle, Bhimavaram 579972",91.89,82.55,836.81
46215,4810,20.0,2025-01-30,Delivered,"66, Kapur Circle, Bhimavaram 579972","66, Kapur Circle, Bhimavaram 579972",47.71,64.54,217.61
46216,4810,,2025-02-02,Delivered,"66, Kapur Circle, Bhimavaram 579972","66, Kapur Circle, Bhimavaram 579972",0.0,96.83,766.21
46217,4810,82.0,2025-03-13,Delivered,"66, Kapur Circle, Bhimavaram 579972","66, Kapur Circle, Bhimavaram 579972",3171.49,0.0,5892.5
46218,4810,,2025-06-27,Delivered,"66, Kapur Circle, Bhimavaram 579972","66, Kapur Circle, Bhimavaram 579972",0.0,0.0,1370.87
46219,4810,22.0,2025-06-29,Delivered,"66, Kapur Circle, Bhimavaram 579972","66, Kapur Circle, Bhimavaram 579972",338.71,56.05,412.98
46220,4810,,2025-12-29,Delivered,"66, Kapur Circle, Bhimavaram 579972","66, Kapur Circle, Bhimavaram 579972",0.0,0.0,1267.64
46221,4810,,2025-12-29,Delivered,"66, Kapur Circle, Bhimavaram 579972","66, Kapur Circle, Bhimavaram 579972",0.0,0.0,1287.64
46222,4810,,2025-12-30,Delivered,"66, Kapur Circle, Bhimavaram 579972","66, Kapur Circle, Bhimavaram 579972",0.0,0.0,5922.12
46223,4810,,2026-01-08,Delivered,"66, Kapur Circle, Bhimavaram 579972","66, Kapur Circle, Bhimavaram 579972",0.0,0.0,1308.72
46224,4810,,2026-01-20,Delivered,"66, Kapur Circle, Bhimavaram 579972","66, Kapur Circle, Bhimavaram 579972",0.0,0.0,1532.87
46225,4810,,2026-01-28,Delivered,"66, Kapur Circle, Bhimavaram 579972","66, Kapur Circle, Bhimavaram 579972",0.0,94.34,817.04
46226,4810,,2026-01-30,Delivered,"66, Kapur Circle, Bhimavaram 579972","66, Kapur Circle, Bhimavaram 579972",0.0,59.69,293.27
46227,4810,70.0,2026-03-24,Delivered,"66, Kapur Circle, Bhimavaram 579972","66, Kapur Circle, Bhimavaram 579972",264.2,0.0,1127.08
46228,4810,,2026-05-04,Delivered,"66, Kapur Circle, Bhimavaram 579972","66, Kapur Circle, Bhimavaram 579972",0.0,64.47,760.11
46229,4810,32.0,2026-08-16,Delivered,"66, Kapur Circle, Bhimavaram 579972","66, Kapur Circle, Bhimavaram 579972",217.93,42.49,726.22
46230,4811,26.0,2025-12-12,Delivered,"H.No. 76, Warrior, Avadi-396439","H.No. 76, Warrior, Avadi-396439",1585.09,0.0,2958.01
46231,4811,,2025-12-29,Delivered,"H.No. 76, Warrior, Avadi-396439","H.No. 76, Warrior, Avadi-396439",0.0,0.0,2949.91
46232,4811,88.0,2025-12-31,Delivered,"H.No. 76, Warrior, Avadi-396439","H.No. 76, Warrior, Avadi-396439",96.24,86.95,379.55
46233,4811,,2026-01-01,Delivered,"H.No. 76, Warrior, Avadi-396439","H.No. 76, Warrior, Avadi-396439",0.0,0.0,2270.49
46234,4811,,2026-01-26,Cancelled,"H.No. 76, Warrior, Avadi-396439","H.No. 76, Warrior, Avadi-396439",0.0,0.0,1093.58
46235,4811,,2026-03-16,Delivered,"H.No. 76, Warrior, Avadi-396439","H.No. 76, Warrior, Avadi-396439",0.0,0.0,3021.33
46236,4811,,2026-05-29,Delivered,"H.No. 76, Warrior, Avadi-396439","H.No. 76, Warrior, Avadi-396439",0.0,87.67,1037.24
46237,4811,,2026-06-04,Delivered,"H.No. 76, Warrior, Avadi-396439","H.No. 76, Warrior, Avadi-396439",0.0,0.0,5280.81
46238,4811,,2026-07-13,Cancelled,"H.No. 76, Warrior, Avadi-396439","H.No. 76, Warrior, Avadi-396439",0.0,0.0,8289.52
46239,4811,,2026-07-27,Delivered,,"H.No. 76, Warrior, Avadi-396439",0.0,61.45,1046.36
46240,4811,91.0,2026-07-31,Delivered,"H.No. 76, Warrior, Avadi-396439","H.No. 76, Warrior, Avadi-396439",152.04,0.0,879.43
46241,4811,,2026-08-21,Delivered,"H.No. 76, Warrior, Avadi-396439","H.No. 76, Warrior, Avadi-396439",0.0,0.0,12250.72
46242,4811,,2026-08-22,Delivered,"H.No. 76, Warrior, Avadi-396439","H.No. 76, Warrior, Avadi-396439",0.0,0.0,1477.93
46243,4812,,2025-08-13,Delivered,"51/164, Mohanty Nagar, Bhilai 498184","51/164, Mohanty Nagar, Bhilai 498184",0.0,0.0,6752.35
46244,4813,,2026-09-11,Delivered,"35/884, Salvi Street, Orai-752467","35/884, Salvi Street, Orai-752467",0.0,0.0,1834.35
46245,4813,10.0,2026-09-11,Delivered,"35/884, Salvi Street, Orai-752467","35/884, Salvi Street, Orai-752467",82.5,64.23,677.37
46246,4813,,2026-09-14,Delivered,"35/884, Salvi Street, Orai-752467","35/884, Salvi Street, Orai-752467",0.0,49.8,700.09
46247,4813,,2026-09-15,Delivered,"35/884, Salvi Street, Orai-752467","35/884, Salvi Street, Orai-752467",0.0,0.0,2879.13
46248,4814,,2026-03-08,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,95.21,328.79
46249,4814,,2026-03-14,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,1240.53
46250,4814,,2026-03-19,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,5503.05
46251,4814,,2026-03-27,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,1473.86
46252,4814,,2026-04-04,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,72.29,277.58
46253,4814,66.0,2026-04-11,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",273.77,40.9,736.93
46254,4814,,2026-04-12,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,81.51,750.89
46255,4814,,2026-04-16,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,4409.63
46256,4814,,2026-04-19,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,10063.24
46257,4814,,2026-05-15,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,47.43,248.21
46258,4814,31.0,2026-06-18,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",791.09,0.0,1724.3
46259,4814,,2026-06-18,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,3699.41
46260,4814,,2026-06-19,DELIVERED,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,8365.38
46261,4814,,2026-06-21,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,1195.29
46262,4814,,2026-06-22,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,1338.76
46263,4814,,2026-06-23,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,1120.94
46264,4814,,2026-06-25,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,2254.29
46265,4814,,2026-06-27,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,4598.12
46266,4814,31.0,2026-06-27,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",1619.86,0.0,3530.72
46267,4814,,2026-06-28,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,2880.33
46268,4814,54.0,2026-07-03,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",985.72,0.0,1775.41
46269,4814,,28 Jul 2026,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,2008.14
46270,4814,,2026-08-11,Delivered,,"59, Walla Marg, Dharmavaram 100558",0.0,0.0,2939.32
46271,4814,,2026-08-11,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,9266.88
46272,4814,,2026-08-13,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,87.81,474.01
46273,4814,88.0,2026-08-14,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",93.33,55.16,338.92
46274,4814,,2026-08-19,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,44.9,699.28
46275,4814,,2026-08-19,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,2761.13
46276,4814,,2026-08-19,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,88.03,1010.45
46277,4814,,2026-08-22,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,2007.48
46278,4814,,2026-08-22,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,7601.35
46279,4814,,2026-08-23,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,3662.51
46280,4814,,2026-08-25,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,2952.34
46281,4814,,2026-08-26,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",0.0,0.0,3375.86
46282,4814,94.0,2026-08-27,delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",130.25,0.0,957.0
46283,4814,33.0,2026-08-27,delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",29.06,98.21,214.59
46284,4814,33.0,2026-08-29,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",291.47,0.0,1167.36
46285,4814,94.0,2026-08-29,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",101.37,47.5,792.28
46286,4814,60.0,2026-09-12,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",3593.55,0.0,12202.28
46287,4814,67.0,2026-09-12,Delivered,"59, Walla Marg, Dharmavaram 100558","59, Walla Marg, Dharmavaram 100558",677.95,0.0,1696.65
46288,4815,,2026-05-04,Delivered,"50/08, Chopra Zila, Durg-853906","50/08, Chopra Zila, Durg-853906",0.0,0.0,2761.79
46289,4816,,2026-05-03,Delivered,"H.No. 046, Chopra Road, Patiala-294055","H.No. 046, Chopra Road, Patiala-294055",0.0,0.0,1477.04
46290,4816,29.0,2026-06-13,Delivered,"H.No. 046, Chopra Road, Patiala-294055","H.No. 046, Chopra Road, Patiala-294055",131.16,88.73,622.02
46291,4816,99.0,2026-07-17,Delivered,"H.No. 046, Chopra Road, Patiala-294055","H.No. 046, Chopra Road, Patiala-294055",145.03,0.0,1547.27
46292,4817,11.0,2026-06-11,Delivered,"411, Chatterjee Zila, Proddatur 876134","411, Chatterjee Zila, Proddatur 876134",476.04,0.0,1513.27
46293,4817,47.0,2026-07-26,Delivered,"411, Chatterjee Zila, Proddatur 876134","411, Chatterjee Zila, Proddatur 876134",1141.8,0.0,1911.13
46294,4817,35.0,2026-08-01,Delivered,"411, Chatterjee Zila, Proddatur 876134","411, Chatterjee Zila, Proddatur 876134",140.29,43.79,685.94
46295,4817,39.0,2026-08-09,Cancelled,"411, Chatterjee Zila, Proddatur 876134","411, Chatterjee Zila, Proddatur 876134",1792.62,0.0,5057.27
46296,4817,,2026-08-11,Delivered,"411, Chatterjee Zila, Proddatur 876134","411, Chatterjee Zila, Proddatur 876134",0.0,0.0,1053.29
46297,4818,,2025-08-23,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",0.0,0.0,5107.36
46298,4818,85.0,2025-08-23,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",865.89,0.0,5085.25
46299,4818,,2025-08-24,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",0.0,81.47,745.92
46300,4818,,2025-09-27,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",0.0,65.16,459.76
46301,4818,,2025-11-04,Delivered,,"544, Vohra Nagar, Tadepalligudem-555346",0.0,0.0,1117.3
46302,4818,,2025-12-06,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",0.0,0.0,3052.93
46303,4818,,2025-12-10,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",0.0,0.0,1408.56
46304,4818,,2025-12-21,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",0.0,0.0,9063.99
46305,4818,,2026-01-03,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",0.0,0.0,5061.02
46306,4818,,2026-01-23,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",0.0,45.79,890.63
46307,4818,,2026-01-27,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",0.0,0.0,6042.66
46308,4818,,2026-01-27,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",0.0,91.33,985.08
46309,4818,,2026-01-31,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",0.0,80.9,927.05
46310,4818,43.0,2026-02-04,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",397.08,0.0,4054.48
46311,4818,,2026-02-06,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",0.0,0.0,7322.73
46312,4818,,2026-03-27,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",0.0,0.0,1488.07
46313,4818,56.0,2026-05-15,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",186.97,91.06,826.51
46314,4818,,2026-05-21,Cancelled,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",0.0,71.19,505.84
46315,4818,,2026-06-13,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",0.0,0.0,9045.12
46316,4818,,2026-06-16,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",0.0,82.96,859.16
46317,4818,,2026-06-23,delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",0.0,0.0,1646.18
46318,4818,,2026-07-14,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",0.0,0.0,1287.64
46319,4818,,2026-07-15,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",0.0,43.01,477.66
46320,4818,,2026-08-18,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",0.0,69.74,999.47
46321,4818,86.0,2026-09-10,Delivered,"544, Vohra Nagar, Tadepalligudem-555346","544, Vohra Nagar, Tadepalligudem-555346",190.17,52.49,531.7
46322,4819,52.0,2024-02-02,Delivered,"37, Padmanabhan Chowk, Jammu 133948","37, Padmanabhan Chowk, Jammu 133948",1926.09,0.0,3537.99
46323,4819,,2024-03-17,Delivered,"37, Padmanabhan Chowk, Jammu 133948","37, Padmanabhan Chowk, Jammu 133948",0.0,53.99,730.55
46324,4819,,2024-05-12,Delivered,"37, Padmanabhan Chowk, Jammu 133948","37, Padmanabhan Chowk, Jammu 133948",0.0,0.0,2761.13
46325,4819,,2024-11-06,Delivered,"37, Padmanabhan Chowk, Jammu 133948","37, Padmanabhan Chowk, Jammu 133948",0.0,0.0,2174.44
46326,4819,57.0,2024-11-24,Delivered,"37, Padmanabhan Chowk, Jammu 133948","37, Padmanabhan Chowk, Jammu 133948",23.92,56.59,237.96
46327,4819,11.0,2024-12-11,Delivered,"37, Padmanabhan Chowk, Jammu 133948","37, Padmanabhan Chowk, Jammu 133948",1290.44,0.0,4117.14
46328,4819,,2025-01-29,Delivered,"37, Padmanabhan Chowk, Jammu 133948","37, Padmanabhan Chowk, Jammu 133948",0.0,94.91,359.0
46329,4819,,2025-08-20,Delivered,"37, Padmanabhan Chowk, Jammu 133948","37, Padmanabhan Chowk, Jammu 133948",0.0,0.0,2743.56
46330,4819,,2025-09-17,Delivered,"37, Padmanabhan Chowk, Jammu 133948","37, Padmanabhan Chowk, Jammu 133948",0.0,46.86,533.66
46331,4819,26.0,2025-11-10,Delivered,"37, Padmanabhan Chowk, Jammu 133948","37, Padmanabhan Chowk, Jammu 133948",1569.79,0.0,2929.47
46332,4819,72.0,2025-12-03,Delivered,"37, Padmanabhan Chowk, Jammu 133948","37, Padmanabhan Chowk, Jammu 133948",297.58,0.0,1871.37
46333,4819,,2026-02-13,Delivered,"37, Padmanabhan Chowk, Jammu 133948","37, Padmanabhan Chowk, Jammu 133948",0.0,0.0,6724.1
46334,4820,,2026-05-25,Delivered,"67/97, Gera Street, Vijayanagaram 852180","67/97, Gera Street, Vijayanagaram 852180",0.0,91.1,392.12
46335,4820,,2026-06-01,Delivered,"67/97, Gera Street, Vijayanagaram 852180","67/97, Gera Street, Vijayanagaram 852180",0.0,0.0,1916.95
46336,4820,,2026-06-02,Delivered,"67/97, Gera Street, Vijayanagaram 852180","67/97, Gera Street, Vijayanagaram 852180",0.0,0.0,1936.17
46337,4820,,2026-06-05,Delivered,"67/97, Gera Street, Vijayanagaram 852180","67/97, Gera Street, Vijayanagaram 852180",0.0,0.0,4433.24
46338,4820,84.0,2026-06-11,Delivered,"67/97, Gera Street, Vijayanagaram 852180","67/97, Gera Street, Vijayanagaram 852180",1808.51,0.0,3995.43
46339,4820,,2026-06-14,Cancelled,"67/97, Gera Street, Vijayanagaram 852180","67/97, Gera Street, Vijayanagaram 852180",0.0,0.0,3881.01
46340,4820,,2026/06/20,Delivered,"67/97, Gera Street, Vijayanagaram 852180","67/97, Gera Street, Vijayanagaram 852180",0.0,0.0,2616.95
46341,4820,,2026-06-24,Delivered,"67/97, Gera Street, Vijayanagaram 852180","67/97, Gera Street, Vijayanagaram 852180",0.0,64.15,689.59
46342,4820,49.0,2026-07-09,Delivered,"67/97, Gera Street, Vijayanagaram 852180","67/97, Gera Street, Vijayanagaram 852180",526.26,0.0,4452.54
46343,4820,,2026-07-10,Delivered,"67/97, Gera Street, Vijayanagaram 852180","67/97, Gera Street, Vijayanagaram 852180",0.0,0.0,4168.47
46344,4820,,2026-07-23,Delivered,"67/97, Gera Street, Vijayanagaram 852180","67/97, Gera Street, Vijayanagaram 852180",0.0,93.13,986.88
46345,4820,,2026-08-02,Delivered,"67/97, Gera Street, Vijayanagaram 852180","67/97, Gera Street, Vijayanagaram 852180",0.0,0.0,1073.42
46346,4820,,2026-08-18,Cancelled,"67/97, Gera Street, Vijayanagaram 852180","67/97, Gera Street, Vijayanagaram 852180",0.0,98.77,943.61
46347,4820,32.0,2026-08-18,Delivered,"67/97, Gera Street, Vijayanagaram 852180","67/97, Gera Street, Vijayanagaram 852180",378.25,0.0,1186.69
46348,4820,,2026-08-19,Delivered,"67/97, Gera Street, Vijayanagaram 852180","67/97, Gera Street, Vijayanagaram 852180",0.0,96.44,360.53
46349,4820,,2026-08-24,Delivered,"67/97, Gera Street, Vijayanagaram 852180","67/97, Gera Street, Vijayanagaram 852180",0.0,0.0,6523.32
46350,4820,,2026-08-27,Delivered,"67/97, Gera Street, Vijayanagaram 852180","67/97, Gera Street, Vijayanagaram 852180",0.0,85.55,914.75
46351,4820,,2026-08-29,Delivered,"67/97, Gera Street, Vijayanagaram 852180","67/97, Gera Street, Vijayanagaram 852180",0.0,77.62,463.82
46352,4820,,2026-08-30,Delivered,"67/97, Gera Street, Vijayanagaram 852180","67/97, Gera Street, Vijayanagaram 852180",0.0,0.0,5522.26
46353,4820,37.0,2026-09-03,Delivered,"67/97, Gera Street, Vijayanagaram 852180","67/97, Gera Street, Vijayanagaram 852180",835.08,0.0,1385.3
46354,4821,,2026-05-13,Delivered,"H.No. 636, Rajan Chowk, Kozhikode-442780","H.No. 636, Rajan Chowk, Kozhikode-442780",0.0,61.56,866.03
46355,4821,,2026-07-23,Delivered,"H.No. 636, Rajan Chowk, Kozhikode-442780","H.No. 636, Rajan Chowk, Kozhikode-442780",0.0,86.3,462.05
46356,4822,,2025/07/22,DELIVERED,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",0.0,52.76,454.32
46357,4822,82.0,2025-07-30,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",1026.28,0.0,1906.78
46358,4822,,2025-08-08,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",0.0,71.77,847.97
46359,4822,,2025-08-10,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",0.0,54.3,415.65
46360,4822,,2025-08-13,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",0.0,59.1,453.7
46361,4822,,2025-08-15,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",0.0,65.49,441.24
46362,4822,,2025-08-29,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",0.0,0.0,7892.31
46363,4822,37.0,2025-09-25,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",1605.75,0.0,2663.72
46364,4822,,2025-09-26,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",0.0,0.0,1716.31
46365,4822,,2025-09-30,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",0.0,80.46,768.04
46366,4822,92.0,2025-10-23,Cancelled,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",530.34,0.0,8806.61
46367,4822,21.0,2025-10-24,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",489.45,0.0,2254.11
46368,4822,,2025-10-30,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",0.0,0.0,2347.32
46369,4822,57.0,2025-11-14,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",225.96,0.0,1713.64
46370,4822,,2025-11-14,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",0.0,49.33,651.37
46371,4822,62.0,2025-12-10,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",794.41,0.0,2198.84
46372,4822,91.0,2025-12-16,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",121.32,65.66,767.43
46373,4822,27.0,2025-12-23,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",366.91,78.07,556.0
46374,4822,27.0,2025-12-23,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",626.9,0.0,816.58
46375,4822,27.0,2025-12-25,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",555.94,0.0,724.15
46376,4822,,07 Jan 2026,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",0.0,0.0,1851.98
46377,4822,,2026-01-11,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",0.0,86.1,865.48
46378,4822,,2026-01-25,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",0.0,0.0,8689.16
46379,4822,,2026-01-31,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",0.0,0.0,3579.58
46380,4822,,2026-02-09,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",0.0,49.4,254.69
46381,4822,83.0,2026-03-31,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",312.77,61.34,571.66
46382,4822,67.0,2026-04-05,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",321.17,0.0,803.77
46383,4822,75.0,2026-05-17,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",74.73,85.11,215.67
46384,4822,,2026-05-28,Delivered,"H.No. 46, Bandi Chowk, Ambarnath 407940","H.No. 46, Bandi Chowk, Ambarnath 407940",0.0,0.0,2174.44
